index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx,X,Unnamed:_33,z
,./htmls/Factiva-20240114-0307.html,2008-02-01 00:00:00,2008-02-28 00:00:00,61.0,Akimbo Tries the White Label Route; MavTV Is Company's First Client For Outsourced Internet    Video  Platform,"Founded in 2002, Akimbo initially tried to sell a set-top box that downloaded premium VOD  content over the Internet and played it back on TV sets. Then, after phasing out that product last spring, the San Mateo, Calif., company was trying to become an aggregator of VOD  content delivered through its own Web site and other outlets.      ",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,55282.0,,
,./htmls/Factiva-20240114-0307 (2).html,2008-02-01 00:00:00,2008-02-18 00:00:00,3.0,High Court Tees Up F-Word Case; FCC Seeking To Reassert Authority To Fine,"Last June, a panel of the U.S. Court of Appeals for the 2nd Circuit, in a 2-1 vote, ruled that FCC’s decision to start fining fleeting indecency was invalid because the agency failed to justify abandonment of its historic approach, which had focused on the repetitive, not the isolated, broadcast of indecent material.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,76230.0,,
,./htmls/Factiva-20240114-0307 (2).html,2008-02-01 00:00:00,2008-02-18 00:00:00,22.0,Content,"On March 30, the The Tudors will return for its second season, along with the debut of the sketch comedy  series State of The Union , starring comedian Tracey Ullman.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76710.0,,
,./htmls/Factiva-20240114-0307 (2).html,2008-02-01 00:00:00,2008-02-18 00:00:00,25.0,GSN Mines Diamond for Exec VP Post,"Goldhill came on board last August, succeeding Rich Cronin as chief. Since then, the executive departures have included senior vice president of advertising sales Christopher Raleigh (now at The Weather Channel); Dena Kaplan, who was senior vice president of marketing (now at NFL Network); senior vice president of digital  media and interactive entertainment John Roberts and Scott Perlmutter, who was vice president of distribution.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,76830.0,,
,./htmls/Factiva-20240114-0307 (2).html,2008-02-01 00:00:00,2008-02-11 00:00:00,85.0,Mojo HD,"Overall, Mojo is planning about 12 to 14 original programs a year, including Survival School and I Bet You . “It used to be that the majority of the programming was acquired, but now the majority is original,” Nunez said.      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,77510.0,,
,./htmls/Factiva-20240114-0307 (2).html,2008-02-01 00:00:00,2008-02-11 00:00:00,93.0,Action Cards; The Poker Game Is Almost Over. What Counts Now Is How Travel Channel Plays Its Hand.,"Certainly, it can be difficult to get distributors to focus and prioritize doing deals with a single distributed network when you have to deal with four our five programming groups, so it’s a challenge to keep your profile up and remain top-of-mind with decision-makers,” said Samuels, who negotiates deals for the Comcast-owned network aimed at African Americans.   ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,77670.0,,
,./htmls/Factiva-20240114-0307 (1).html,2008-02-01 00:00:00,2008-02-25 00:00:00,2.0,VOD Readies Cross-Platform Leap; Cable Explores Solutions for Multiple Devices,"BigBand, for example, has developed edge quadrature Amplitude modulation technology that will interface with navigation services and deliver QAM over VOD. The company also expects significant technological advances in the VOD space, especially with DOCSIS 3.0, moving forward.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,178958.0,,
,./htmls/Factiva-20240114-0307 (1).html,2008-02-01 00:00:00,2008-02-25 00:00:00,7.0,Navigating a Sea of    Content ; Operators and Set-Top Makers Strive to Help Viewers Find VOD Fare,"Most industry experts agree that progress is being made to streamline VOD navigation. Yet technology challenges persist, especially when dealing with the enormous amount of  content .      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,178998.0,,
,./htmls/Factiva-20240114-0307 (1).html,2008-02-01 00:00:00,2008-02-18 00:00:00,100.0,"Delivering The Digital Edge; MSO Panelists Describe The Transition As Necessary Gambit To Compete Against DBS, Telcos          ","If we’re going to compete, we need HD and a lot of it,” said Gessner, who has 47,500 subscribers in Ohio. San Bruno Cable is now digital simulcating, as part of an all-digital transition, while Massillon Cable is looking to find low-cost, low-tech converters that pass Federal Communications Commission muster so it can pursue an all-digital strategy. At the San Bruno system, the upgrade to all-digital will permit the 15,000-subscriber system to expand its HDTV lineup and create foreign-language tiers for the operation, which is key in the multicultural San Francisco Bay area, according to Gyaltsen.      ",1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,180558.0,,
,./htmls/Factiva-20240114-0308.html,2008-02-01 00:00:00,2008-02-10 00:00:00,12.0,"AMC Sizes Up Advertisers For Oscar Stunt;    Celebrity Cruises, M&M Among Sponsors For Net’s Long, Live, Awards’          ","Collier said commercial-running AMC’s centerpiece acquisition, Letters From Iwo Jima, epitomize AMC’s different approach. “What TCM does they do very, very well,” he said of the    Time Warner-owned service. “But really what we’re doing, we’re defining the future of classic. And that really is a distinct differentiator. What we’re really doing today is making it relevant today and moving forward. We feel really good about the breadth and depth of what we’ve brought to this.”      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,319664.0,,
,./htmls/Factiva-20240114-0308.html,2008-02-01 00:00:00,2008-02-09 00:00:00,16.0,"Tentative WGA Pact Sets New- Media  Residuals; But Contract Contains Provision For Promotional, Non-Pay TV Window For Streamed Shows          ","Below, from the WGA, is a summary of the terms of its tentative contract with the Alliance of Motion Picture and Television Producers relating to new- media compensation:      ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,319704.0,,
,./htmls/Factiva-20240114-0308.html,2008-02-01 00:00:00,2008-02-04 00:00:00,35.0,What If These Two Things Happened …,"At the end of the checkout screen, there’s an optional charge — a faster download. Way faster. Instead of downloading at 6 Megabits per second or 8 Mbps, you get a 160 Mbps blast, for as short as it takes to get what you want.      ",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,319904.0,,
,./htmls/Factiva-20240114-0308.html,2008-02-01 00:00:00,2008-02-04 00:00:00,37.0,The Price of Discrimination,"Cable and telephone network operators can’t afford to carry all their  video traffic over their broadband connections. Yet they have built their broadband businesses on all-you-can-eat, flat-fee plans. Now to charge fees for heavy usage could be construed as not just discriminatory, but anti-competitive.      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,319944.0,,
23867,./htmls/Factiva-20240114-0310 (2).html,2008 January,2008-01-03 00:00:00,13.0,CBS Integrates CSTV Into Sports Division; Network Founder Bedol Remains During Transition Period Before Petitti Assumes Daily Oversight,"""CSTV is one of the great brands in college sports and a real asset to CBS Corporation,” said Moonves in a statement. “It has developed tremendously since we acquired it in 2005, thanks to the vision and hard work of Brian Bedol and his team. We are confident that it is now ready to become a part of the peerless CBS Sports division…I want to thank Brian for all he has done with CSTV, and I look forward to working with Sean and Tony as we bring this extraordinary brand to the next level.”      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,
24027,./htmls/Factiva-20240114-0310 (2).html,2008 January,2008-01-02 00:00:00,35.0,"WGA To Picket Leno, O’Brien, Kimmel; Union Targets Talk Shows for Returning Without Writers          ","The WGA said it will commence picketing of Leno and Kimmel’s studios in Los Angeles, and O’Brien in New York, Jan. 2.  “Our purpose is to continue awareness of our strike and the  media conglomerates against which we strike, and to encourage performers, politicians and others to honor our picket line and not appear as guests on these struck programs,” Winship wrote. “Nothing at all personal or defamatory is intended and we will take all measures to make sure the public and press are aware of our motives and issues.” Last week, the WGA struck its own deal with David Letterman’s production company, Worldwide Pants, which means both Late Show with David Letterman and The Late Late Show with Craig Ferguson will return to CBS today with their writers. Robin Williams is slated to appear on Letterman’s show, while GOP presidential candidate will be Leno’s first guest back tonight on NBC.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,
29168,./htmls/Factiva-20240114-0310.html,2008 January,2008-01-15 00:00:00,21.0,FSN Taps Tello In Houston  ; Former FSN Pittsburgh GM To Lead RSN’s Expansion,"He’s also tasked with growing the network’s presence in the nation’s 10th largest TV market, following its launch as a separately branded service from FSN Southwest in 2005. Currently, FSN Houston is home to some production and ad sales personnel and Tello will look to add staff to support the service, which televises Houston Astros and Rockets games, plus Big 12 Conference action and competition involving the University of Texas and Texas A&M.      ",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,,,
29248,./htmls/Factiva-20240114-0310.html,2008 January,2008-01-14 00:00:00,31.0,WGA Strikes    Media  Rights Capital Deal; Guilds Says Pact With Independent Studio Will Open Up New    Media  Opportunities,"Although not yet a household name, MRC has more motion pictures and TV shows in production than all the other entities with whom we've made agreements so far combined,” Winship said in his letter.      ",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,,
29448,./htmls/Factiva-20240114-0310.html,2008 January,2008-01-14 00:00:00,46.0,"Cutting the Box Open; New Interactive Devices Arrive to Connect Directly To Cable Systems. Meanwhile, TV Comes To Set-Tops, Via The Internet.          ","Robbie Bach, president of  Microsoft 's Entertainment and Devices Division, said all U.S. Xbox Live members will be able to download TV shows and  movies from the ABC Television Network, ABC Family, ABC News,  Disney Channel and Toon  Disney as part of an agreement with The Walt  Disney Co.'s  Disney -ABC Television Group.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,,,
29888,./htmls/Factiva-20240114-0310.html,2008 January,2008-01-14 00:00:00,75.0,NBCU Plays On; Titles Linked To Popular Shows,"As the first broadcast partner of the CES, the network produced live broadcasts of NBC’s Today and NBC Nightly News With Brian Williams from the show floor.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,,
30008,./htmls/Factiva-20240114-0310.html,2008 January,2008-01-11 00:00:00,91.0,"Directors Guild Jumps Over WGA; While Writers Sit, DGA Set To Begin Negotiations With Studios Jan. 12          ","The Directors Guild of America       http://www.multichannel.com/article/CA6512797.html     ? will leapfrog the Writers Guild of America, launching contract negotiations next week with the  Alliance of Motion Picture & Television Producers before a deal is struck with the WGA. The move evokes echoes of the 1998 strike. While the writers were on the picket lines, the directors forged a pact which writers have characterized as a bad deal.  Traditionally, the writers and directors contracts are comparable in compensation. With a director's contract in place, the WGA felt its negotiating position was weakened and soon settled with terms similar to those accepted by the directors. The DGA and AMPTP will begin talks Jan. 12 at the AMPTP's home turf, its offices in Encino, Calif. The two associations have agreed that neither will talk to the press until negotiations are concluded. The WGA, which has been on strike since last Nov.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,,,
30048,./htmls/Factiva-20240114-0310.html,2008 January,2008-01-10 00:00:00,98.0,Puppies in High Def: Animal Planet Shoots Puppy Bowl IV’; Super Bowl Halftime Show Kicks Off Feb. 3,"Puppy Bowl has become an annual viewer favorite, and in fact, we receive notes from viewers about how they try to incorporate Puppy Bowl into their Super Bowl activities,” Animal Planet president and general manger Marjorie Kaplan said in Thursday’s announcement. “By luring in viewers with adorable puppies and cuddly kittens, our goal is not only to entertain them but to raise awareness about all of the wonderful animals in need of loving homes and to encourage them to look into pet adoption if they are looking to add a furry friend to their family.”      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,01:00:01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,,,
131429,./htmls/Factiva-20240114-0310 (1).html,2008 January,2008-01-09 00:00:00,5.0,"Logo Launches Olivia Marketing Deal; Lesbian Travel, Entertainment Firm Will Sponsor Syndicated L Word’ Run          ","For its part, Logo, whose officials said this was the largest lesbian-focused marketing agreement it has signed to date, will provide  content for a number of Olivia’s entertainment events. Along those lines, the network recently held a screening of new  series Exes & Ohs before a packed house aboard one of the travel company’s recent cruises, according to company officials  Online , the partnership will manifest in a  content exchange of Olivia.com site features such as  video travel blogs with Logo’s lesbian-themed entertainment/ media site, AfterEllen.com       http://AfterEllen.com     , for which Olivia will be the exclusive LGBT travel property.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,,,
131549,./htmls/Factiva-20240114-0310 (1).html,2008 January,2008-01-08 00:00:00,20.0,"Stephenson: Future of the Bundle is Wireless; Says Telco Will Aggressively Market Wireless, Broadband and TV Triple Play    ","AT&T has made gains through its IPTV television product U-Verse – it had about 126,000 U-Verse customers in the third quarter, more than double the 51,000 customers in the previous period. AT&T also resells satellite TV service from Dish Network and DirecTV Group outside of its telephone territory.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,
131589,./htmls/Factiva-20240114-0310 (1).html,2008 January,2008-01-08 00:00:00,25.0,Dexter Slices Out CBS Slot; First Season Of Showtime’s Serial Killer    Series  Joins Black Rock Lineup Feb. 17,"Given that huge reach differential, there’s little doubt that Dexter’s debut on CBS will surpass its Showtime mark for the Dec. 16 second-season finale, which delivered 1.39 million viewers       http://www.multichannel.com/index.asp?layout=articlePrint&articleID=CA6513773 at     9 p.m., according to Nielsen  Media Research data. That topped the 1.23 million people that tuned in the Nov. 18 Dexter installment to become the most-watched  series installment in Showtime’s history.      ",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,
131749,./htmls/Factiva-20240114-0310 (1).html,2008 January,2008-01-07 00:00:00,48.0,"Kressly’s Naked’ Lifts Lifetime; Reality    Series  Bow Sets Network Record, Drives New Friday Block          ","Keying Lifetime’s new Friday night reality block       http://www.multichannel.com/article/CA6490967.html?q=How+To+Look+Good+Naked,Naked     scored a 1.3 household rating (1.2 million households) drawing 868,000 18-to-49 viewers, 449,000 adults 18 to 34 and 344,000 women 18 to 34. The show also averaged a 1.2 rating among women 18 to 34, up 165% from the year-earlier time period; and a 1.1 against women 18 to 49, a 58% gain from that time slot. Naked fared favorably to the March 12, 2006 premiere of  Cheerleader Nation vis a vis persons 18 to 34 (449,000 to 403,000); women 18 to 49 (868,000 to 858,000); and women 18 to 34 (344,000 to 291,000). Lifetime officials said its new block maintained momentum throughout the night with young females on Friday night. Among women 18 to 34, Matched in Manhattan improved 90% versus the time period year ago, Top This Party: Orange County grew 151% and Top This Party: Las Vegas rose 64%. “These promising ratings are a wonderful way to start 2008, continuing our momentum from last year when we ranked first in total day among women18 to 49 and women 25 to 54 and finished with four straight months of growth among women 18 to 34,” said Susanne Daniels, president, Entertainment, Lifetime Networks, in a statement. “By turns humorous, poignant and empowering, these  series exemplify the entertaining new reality programming direction of the network. The strong positive reaction, from critics and viewers alike, is testament to the outstanding talent on both sides of the camera.”      ",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,,
