scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,technical,demand,paragraph,label,word_count,char_count,number_of_types
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Malone knows his programming decisions will be scrutinized by the Federal Communications Commission and other regulators fearful of his potential programming clout with    DirecTV. Already, several groups, including the  National Association of Broadcasters and the National Cable Television Cooperative, are seeking restrictions on Malone’s    DirecTV purchase that would limit his ability to secure exclusive programming rights.      ",0.0,62,436,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MULTICHANNEL NEWS began publishing its annual Viewer Watch Special Report in 2006 with an eye toward seeing how the changing use of  video was transforming the TV business. It is extraordinary what has happened in the ensuing years to digital  media , which was long referred to by executives as “emerging” and “new  media .”",0.0,58,325,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"With 6.2 million total viewers on average, the season concluder was also the second most-watched show on MTV in 2007 behind the MTV  Video Music Awards . It was MTV's most-watched  series telecast among total viewers since the Nov. 26, 2002, installment of The Osbournes .      ",0.0,51,278,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"But if the advertising dollars aren't there, you have to be a little more selective in what you do and how fast you do it and I think we'll do that. But it's not going to stop any of our plans.",0.0,41,193,0.1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,One of the reasons the FCC cited for adopting the rules was so that ISPs would not be able to discriminate against the delivery of  online content by competitors.,0.0,30,162,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Below, from the WGA, is a summary of the terms of its tentative contract with the Alliance of Motion Picture and Television Producers relating to new- media compensation:      ",0.0,31,176,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The  National Cable & Telecommunications Association , American Cable Association, Time Warner Cable, Comcast and Ca-blevision Systems all argued for excluding OVDs from the MVPD definition, and as a backup plan, telling the FCC it must raise the issue to a commission-level decision, or perhaps a congressional one.",0.0,49,316,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"On Sunday, ESPN will air the College Football Playoff selection show, which will finalize the postseason matchups.",0.0,18,114,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Klobuchar called the proposal a reminder of why antitrust agencies--DOJ and the Federal Trade Commission divvy up antitrust reviews--need more funding so they can investigate such multibillion-dollar deals. ""Our government cannot ensure major corporations are playing by the rules if enforcement agencies are chronically underfunded,"" she said.",0.0,47,344,0.1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"( Video link here.)The night also marked record-breaking participation on the show's site and on  www.OxygenLive.com , a first-ever live two screen experience for Oxygen's fans. Oxygen.com delivered 1.8 million pageviews and 83,000  video streams, with OxygenLive increasing uniques by 77% and pageviews by 70%. Bad Girls Club also took over four of the top ten trending topics on Twitter last night from 10-11p.m.  At one point during the telecast, ""Bad Girls Club,"" ""Natalie"" and ""Portia"" were #1, #2 and #3 among topics. The Bad Girls Club season four premiere, on Dec. 1, was the  series ' most-watched season premiere ever among A18-49 (611,000), W18-49 (431,000), and total viewers (874,000). The fourth episode improved by 36% among W18-49 (1,112,000 vs. 817,000), by 23% W18-49 (749,000 vs. 607,000), by 26% among W18-34 (572,000 vs. 453,000), and by 47% for total viewers (1,677,000 vs. 1,143,000) over the prior season average. The NBC Universal network is on pace for its highest year ever among key demos. Oxygen is pacing to have 6 consecutive years of growth among A18-49, W18-49 and total viewers. Bad Girls Club returns with all new episodes beginning Tuesday, Jan. 5 .Season four brings seven new self-proclaimed ""bad girls"" together in a mansion in Los Angeles. These women recognize that their outrageous behavior has hindered their relationships, careers and lives. They have issues with anger, trust and control. In a house full of women with similarly explosive personalities, clashes erupt between roommates and housemates over everything from who's on cleaning duty to where they should go out at night.Bad Girls Club is produced by Bunim-Murray Productions.",1.0,118,720,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"Much More Functional Free Version Finally, version 14 contains a much more useful free option than previous versions, which were all limited to files below 720p in resolution. The new free version lets you analyze  files up to 8K resolution but lacks the features shown in Table 2. Note that Table 2 is a truncated version of the table shown on the MSU site, which I cut for spacing reasons; the free version has many other features not shown in my table. All MSU asks is that you use the free version for personal work, not for business. All told, the free version is now a much more compelling try-before-you-buy option.",0.0,112,622,0.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For a serial entrepreneur, that was an ideal void waiting to be filled. When Scott saw there was no online distribution for comedy audio, his first step was speaking to the recording labels about licensing. No small feat, this process took nearly a year. Scott wasn’t going to launch a ser vice unless he had the inventory to back it up, so his first step was a crucial one. Since no one had created a comedy streaming service before, he found it was difficult simply finding some ex pertise in the area. Eventually he hired Rashidi Hendrix, a producer with 20 years of music li censing experience. The two of them needed to educate the marketplace, since no one had ever approached the labels about creating a comedy streaming service. ",0.0,118,720,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Elaborating on the problem at the NAB 2019 presentation “Best Practices for Deploying CMAF, DASH and HLS at Scale,” David McLary, VP of video technology at NBC Sports Digital, said, “Everybody we’ve talked to has said that CBCS support is coming in the next 1218 months [for new devices and updates]. But you’re always going to have the problem of older devices. Devices that only support CTR and not CBCS aren’t going away, and I don’t know if they’re going to get updated. That’s something that we’re going to have to consider as we try and support the older devices as we get further down the road.”",0.0,107,602,0.3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"BBC America also said it has acquired the fifth season of the Russell T Davies-created Doctor Who. Matt Smith, a 20-something actor, will star as the Eleventh Doctor, succeeding David Tennant. The lead writer is Steven Moffat (Jekyll, Coupling) with executive producers Piers Wenger (Ballet Shoes), Beth Willis (Ashes to Ashes) and Steven Moffat. It is a BBC Wales production for BBC One and distributed by BBC Worldwide.Shot in HD, the U.S. premiere season of 13 episodes, will air in the second quarter of 2010, following soon after its U.K. premiere. Other than David Tennant-starring specials, including Planet of the Dead, this will be the first time a Doctor Who season has premiered in the U.S. on BBC America.",1.0,118,717,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Congress mandated the labels so consumers can better gauge just what kind of broadband service they are getting, including price, speed and quality. The FCC then came up with rules for the program, which they released in a Report and Order. The ACAC/NCTA petition was filed Jan. 17. The rules were passed in November 2022.",0.0,55,322,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Other industry events that had also been slated to be in-person have pulled back to virtual status because of concerns over the pandemic as well as continued business travel restrictions. In June the Cable Center said it would hold its Hall of Fame celebration virtually in October. Earlier this month, it  pushed the date to Nov. 15. Last week, the  Mid-America Cable Telecommunications Association said its annual conference would be held virtually as well.",0.0,76,459,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"In 2020, ViacomCBS launched EyeQ in an attempt to consolidate Viacom, CBS, and Pluto TV as a single unified ad stack.“It gives us the ability to deliver flexibly across all our endpoints and simplify the buying experience,” explained Murnane in the Variety panel.“We’ve captured tremendous growth.” ",0.0,47,299,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Baby Shark is an example of how we’ve been successful in bringing beloved properties that kids love from other platforms to Nickelodeon and opening up a whole new world of adventures,"" said Ramsey Naito, president of Nickelodeon Animation. “As home to the biggest franchises kids love, we’re continuing to grow their footprint by introducing brand-new characters and storylines, and creating original  content in every format for fans everywhere.”",0.0,69,447,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ratings slid badly in 2021 for all the 24-hour cable news networks, in part because of a typical post-election decline in viewer interest, but also fed by pay-TV’s ongoing decline.",0.0,30,180,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Under the multiyear deal, which represents one of TiVo’s biggest service-provider wins in years, Charter beginning in mid-2011 expects to launch TiVo’s Premiere DVR with multiroom features in unspecified markets.",0.0,30,212,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"PASADENA, Calif. — Several  streaming services crashed the cable portion of the annual  Television Critics Association Winter Tour, adding even more original programming to an already crowded TV marketplace.",0.0,31,207,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"The Big Shot With Bethenny, a competition  series hosted by Bethenny Frankel, premieres on HBO Max April 29. Entrepreneurs compete for a chance to be second-in-command to Frankel, founder of lifestyle brand Skinnygirl. “Through a  series of real-life tasks and challenges, each aspiring mogul will be tested to see how far they can push their creativity and determination to rise to the top,” said HBO Max.",0.0,68,406,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"A decade ago, HTDV adoption outpaced HD content, which outpaced HD video cameras. But 4K will reverse this progression order and 4K capable video device sales will outpace UltraHD TV set adoption, and instead of watching 4K over a digital cable connection and settop box, consumers will stream 4K content to their UHDTV, UHD mobile devices, and UHD computer monitors. The April 2014 release of the UHD-capable Samsung Galaxy S5 single-handedly ensured that 4K video will become a consumer-adopted technology long before it makes it into our homes as our primary way to consume television and movies. The two previous generations of Galaxy phones sold around 40 million devices globally in 6 months, and the traditional 2-year hardware renewal cycle from those original Galaxy S3 customers will ensure similar numbers for the Ultra High Definition video-capable Galaxy S5.",0.0,118,720,0.4
