stage,index,path,year-month,date,article_idx,article_title,article_length,paragraph,check,2500Bott,singlebott,Bottid,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,bott_list
1.0,27165,./htmls/Factiva-20240111-0414 (1).html,2009-06-01 00:00:00,2009-06-23 00:00:00,95,Q&A With Eclipse Marketing's Karen Habib; Marketing Veteran Tells Why Hispanic Campaigns Matter,21,"Where we can help [cable operators] is that -- in the face of small or no resources -- we can act as an extension of their marketing departments, which we are doing on the VOD front and other areas of business ... we want Hispanic also to be part of it.",0,1,0,"8,19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,130331,./htmls/Factiva-20240111-0414 (2).html,2009-06-01 00:00:00,2009-06-22 00:00:00,22,TNA Jumps Into the Broadband Ring,11,TNA fans can access the events for a monthly  subscription fee of $7.99 or a yearly $49.99. Users can also view individual PPV events a la carte for $3.99. The company’s live PPV events sell for a suggested retail price of $29.95.,0,1,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,130611,./htmls/Factiva-20240111-0414 (2).html,2009-06-01 00:00:00,2009-06-22 00:00:00,34,Coda,31,"The Alt Games provides our clients precisely the type of on-demand  content they are looking for — compelling high-definition sports action, which features local schools,” said CBS Sports Network senior vice president of affiliate marketing Ellen Schned.",0,1,0,"19,20",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.0
0.0,130731,./htmls/Factiva-20240111-0414 (2).html,2009-06-01 00:00:00,2009-06-17 00:00:00,51,"AT&T Ups DSL Downloads, Enhances DVR; Telco Boosts Speeds To 12-Mbps Downstream, Adds VOD, DVR Features    ",8,"According to the telco, all residential and business U-verse High Speed Internet Max customers have been given increased downstream speeds of up to 12 Mbps. Last fall, AT&T began offering an 18-Mbps downstream digital subscriber line service, but not all customers are eligible to receive that level of service  http://www.multichannel.com/article/86475-AT_T_Ties_18_Mbps_DSL_To_U_verse_TV.php depending on their distance from the DSL access equipment in their area.",0,1,1,5,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,130771,./htmls/Factiva-20240111-0414 (2).html,2009-06-01 00:00:00,2009-06-16 00:00:00,55,"Outdoor Channel Targets Affiliates With New Web Site; Affiliate Site Showcases Enhanced Functionality, Resources For Network Distributors    ",4,"Replete with a  video player featuring various programming spots and showcasing the network's focus on conservation, affiliates can see Outdoor Channel's standard-, high-definition and  video - on - demand content first-hand. Additional marketing information is also featured, promoting the network's national campaigns and delivering key marketing elements, as well as offering instant access to current programming details. Cable executives can also use the affiliate site to research Outdoor Channel in developing tools and presentations for local advertising sales.",0,1,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,130811,./htmls/Factiva-20240111-0414 (2).html,2009-06-01 00:00:00,2009-06-15 00:00:00,65,Imagination Movers Brainstorm New Mouse’ Shorts for    Disney  Channel,23,"It’s an extreme honor,” he said. “We’re just goofy guys and dads from New Orleans and we had this dream to make a funny show that our kids would like, that was smart and funny and was really rocking. And we are so fortunate to have made it through Hurricane Katrina and all these other obstacles that would be in the way of any project like this. Now we are here playing in New York City, our show is on in 40 countries and we’ve got CDs and DVDs in stores nationwide.”",0,1,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,218960,./htmls/Factiva-20240111-0415.html,2009-06-01 00:00:00,2009-06-10 00:00:00,10,OnDemand Summit: Ad Money Still Moving Slowly; Insertion Lag Time Remains A Stumbling Block,15,"Many panelists said viewers are clearly watching  content on demand, but the numbers showing exactly who is tuning in to the programming remains frustratingly vague. Ad executives believe statistics showing that on demand can be a smart targeted buy, would ""help everybody to give a little bit more money to some of these [VOD] areas,"" Soch said.",0,1,1,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0
0.0,219000,./htmls/Factiva-20240111-0415.html,2009-06-01 00:00:00,2009-06-10 00:00:00,16,OnDemand Summit: Plea for Collaboration' on Entitlement<p> </p>; Authentication Debate Circles Back to Monetizing VOD Debate,17,"At a panel session during the OnDemand Summit in Philadelphia, the entitlement topic got caught up in a conversation about a related topic: how programmers can make money out of the on-demand  video programming they provide cable affiliates.",0,1,1,9,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,219040,./htmls/Factiva-20240111-0415.html,2009-06-01 00:00:00,2009-06-10 00:00:00,22,Canby Turns to EchoStar for HD Transport; Will Deliver Signals to Telco's IP Headend,13,"SES Americom had cited sluggish demand as a factor in shuttering the service, but Skalski believes the business now has potential for growth. That's because more telcos are launching IPTV services and existing providers are expanding their HD lineups.",0,1,1,20,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0
2.0,219960,./htmls/Factiva-20240111-0415.html,2009-06-01 00:00:00,2009-06-08 00:00:00,63,Coda,30,"Google TV Ads also lets brand managers identify which programs attract specific desired demographics, with a list of about 60 interests (such as motorcycling or children).",0,1,1,27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,220000,./htmls/Factiva-20240111-0415.html,2009-06-01 00:00:00,2009-06-05 00:00:00,71,Comcast Sports Group Scores Four-Game WPS Regional Package; Four RSNs Will Air Women's Soccer Circuit Matches Live,8,"The four Comcast Sports Group games combined with WPS's 20 national television games and four other regional telecasts, will place 28 of the league's 70 regular-season games on television during its rookie season.",0,1,1,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1.0,220120,./htmls/Factiva-20240111-0415.html,2009-06-01 00:00:00,2009-06-01 00:00:00,97,Ski Channel Comes Out Of The Gate On AT&T U-verse; Launches June 1 As Free On Demand Service With Telco,7,"Bellamy says the channel is now in about 20 million homes, including all U-verse homes (U-verse signed up its millionth customer in December 2008).",0,1,0,"17,21",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,25448,./htmls/Factiva-20240111-0415 (1).html,2009-06-01 00:00:00,2009-06-01 00:00:00,17,Content,38,"The service will also feature a new Sunday-night lineup with Deadwood at 9 p.m., followed by Oz at 10 p.m., replete with show creator Tom Fontana providing first-ever introductions. Ishimoto said the 101 Network has exclusive TV rights (as well as DirecTV on Demand) to all three seasons (36 episodes) of the western and six seasons (56 installments) of the prison show for the next 14 months. (HBO will defer in the summer months.)",0,1,0,"16,17",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,26197,./htmls/Factiva-20240111-0414 (1).html,2009 July,2009-07-06 00:00:00,8,Nets Know Real Women Have Curves; Programmers Pump Up Offerings That Reflect Reality,13,"I wish this show had been on 20 years ago,” said Josh Berman, creator and executive producer of Drop Dead Diva , Lifetime’s new scripted dramedy starring plus-sized actress Brooke Elliott. “It’s only been with networks taking more chances and willing to admit that the audience is broader than they think that this show could have come about.”",0,1,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,26237,./htmls/Factiva-20240111-0414 (1).html,2009 July,2009-07-06 00:00:00,10,Dana White: A King In the Ring; UFC’s President Makes Mixed Martial Arts Cool Again,27,"UFC draws an average of 500,000 to 1 million pay-per-view buys per event, according to White, and more than 2 million viewers per episode on Spike TV, through its reality  series The Ultimate Fighter and live fight telecasts. Later this week, the UFC will host its 100th PPV event.",0,1,0,"17,21",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,26277,./htmls/Factiva-20240111-0414 (1).html,2009 July,2009-07-06 00:00:00,11,Selling a Sport; Steady Hand of UFC's Lorenzo Fertitta Steered Company Into Mainstream,26,"I learned to build and manage a company and to establish an infrastructure,” he said.",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,26637,./htmls/Factiva-20240111-0414 (1).html,2009 July,2009-07-06 00:00:00,28,"Extended Reach; Cable Nets Close In on 100M Milestone, Broadcasters    ",96,"The more subscribers a network has, the more revenue it generates from affiliate fees and advertisers, which means they can spend more on  series development, NBCU’s Baker said.",0,1,0,"20,21",0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0
1.0,26717,./htmls/Factiva-20240111-0414 (1).html,2009 July,2009-07-06 00:00:00,30,Content,28,"While WWE is on budget with its PPV events for the first six months of the year, Clifford said the company lowered revenue expectations this year due to the economic recession. He would not reveal specific details, though.",0,1,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,26797,./htmls/Factiva-20240111-0414 (1).html,2009 July,2009-07-02 00:00:00,37,"Jackson Death Draws Record Viewers; <p><strong>'King of Pop's' Fans Drawn to News Coverage, Tributes </strong></p>    ",6,"TV One's June 26 reairing of the 2001 CBS concert special The MJ 30th Anniversary Concert posted a 0.51 household rating for the African-American targeted network, its highest-rated night of the year, according to network officials.",0,1,1,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,26837,./htmls/Factiva-20240111-0414 (1).html,2009 July,2009-07-01 00:00:00,43,"NTIA, RUS Create Application Process, Define Terms for Allocating Broadband Funds; Will Allow Private Companies To Bid For Broadband Money    ",21,"The funds have not been sufficient to draw a lot of attention from large cable or telco companies, though government officials have increasingly begun referring to it as a down-payment on the future.",0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
1.0,159065,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-30 00:00:00,1,"TCA: HBO Renews Hung,' True Blood,' Entourage'; Fate of No.1 Ladies Detective Agency, Flight of the Conchords still up in air    ",12,"HBO programming group and West Coast Operations president Michael Lombardo said that all three  series will return next summer, The vampire-tinged True Blood is averaging more than 10 million cumulative viewers, while Hung, which follows a about a down-on-his-luck man who decides to use his best attributes and becomes a gigolo, is averaging more than 10 million cumulative viewers.",0,1,0,"17,21",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,159465,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-27 00:00:00,45,Cox’s Mobile Mission; Can the Operator Stretch The Bundle to Wireless — Or Is It Too Late to the Party?,53,"Cox does expect to step up the marketing muscle. For one thing, said Esser, it plans to increase its bricks-and-mortar presence by launching retail stores that proffer the MSO’s wireless services. But while the business model attributes all the cost to the wireless unit, he said, the Cox stores will also be promotional vehicles for wired voice,  video and broadband.",0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,159585,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-27 00:00:00,54,Content,18,"Along with foreign-language based pay-per-view  movies , Cox systems also offer a free Hispanic-targeted on-demand package. The FreeZone En Español service features free full-length  movies , music  video programming and Spanish-language  content from such networks as Lifetime Movie Networks, FearNet and Bloomberg, according to MSO officials.",0,1,0,"19,20",0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0
1.0,159705,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-23 00:00:00,71,"Reelz,    Discovery  In Same Boat For 'Shark Week' Tout; Movie Net's 'Fascination With Fear' Special Promotes Annual Stunt    ",4,"Honoring Shark Week, Fear opens with a segment focusing on Steven Spielberg's Jaws that features clips from  Discovery 's new program Blood in the Water, which kicks off the stunt at 9 p.m. ET/PT on Aug. 2. In a further tribute to Shark Week, Hall will dive into his own fears at the show's end, hosting from a within a cage in shark-infested waters.The show will also give viewers a rundown of the silver screen's most memorable scary moments, from Hitchcock classics like Psycho and Academy award-winners like Silence of the Lambs to modern thrillers like No Country for Old Men, and the famous T-Rex scene from Jurassic Park.",0,1,1,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,159745,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-22 00:00:00,78,AccuWeather Goes High-Def in Baltimore; CBS O&O WJZ-TV Launches CinemaLive HD',10,"Several factors set the product apart, according to Myers, including its forecasting tools, ease of use, integration with  Microsoft Virtual Earth, high-quality graphics and its use of virtual sets.",0,1,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,159785,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-22 00:00:00,82,Senator Wants FCC To Look Harder Into 'Fake News'; McCaskill Said She Was Particularly Concerned About Stimulus Money Ads Masquerading As News,18,"""Where we see an infomercial masquerading as real news, we will add a charge. But in our view, given our enforcement priorities, the principal actor has to be the FCC.""",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
0.0,159825,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-21 00:00:00,89,"NCTA Offers Comments On Broadband Plan; Deployment, Adoption Key Issues For The Cable Group    ",10,"4. Keep the network ""openness"" debate out of the proceeding. ""[M]any of the regulatory proposals related to ""openness"" on the Internet do not directly bear on the deployment and adoption of broadband (except to the extent that they will deter investment),"" said NCTA, ""and need not be addressed in order to develop a National Broadband Plan by February 2010.""",0,1,0,"2,11",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,159905,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-20 00:00:00,100,"Global Goal; ESPN, Univision Kick Off Multiscreen Strategy Early For World’s Largest Audience    ",65,"Univision and ESPN reportedly paid FIFA some $425 million for World Cup events from 2007-2014, with the Spanish-language  media company and the sports programmer spending $325 million and $100 million, respectively, for the 2010 and 2014 World Cups, as well as the women’s tournaments in 2007 and 2011, plus 11 other competitions and events.",0,1,1,17,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0
1.0,159945,./htmls/Factiva-20240111-0413 (3).html,2009 July,2009-07-20 00:00:00,100,"Global Goal; ESPN, Univision Kick Off Multiscreen Strategy Early For World’s Largest Audience    ",65,"Lazarus, who noted that Univision has secured deals with a number of other advertisers for the futbol championship, said the Spanish-language  media leader is ahead of its pace for the 2006 World Cup in Germany, despite the sluggish economy.",0,1,0,"17,20",0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0
1.0,263442,./htmls/Factiva-20240111-0414.html,2009 July,2009-07-20 00:00:00,6,FiOS TV Friends the Web; Verizon Debuts 'Bazaar' for Interactive-TV Applications,11,The telco also plans to release an “open” software-development kit that would let developers write interactive FiOS TV applications and offer them free or for a fee through the service's Widget Bazaar marketplace.,0,1,1,20,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0
