index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx
233073,./htmls/Factiva-20240111-0401 (3).html,2011-01-01 00:00:00,2011-01-31 00:00:00,54,Niche,"In the nearer term,  Netflix is focused on renewing with Starz Entertainment. Their previous agreement, struck in 2008 for a reported $30 million over three years, will expire in the middle of the first quarter of 2012. “ [C] arrying Starz is one of our most important deals,” Hastings and Wells wrote last week.",1,0,0,0.0,1,0,0.0,0,0,1,1.0,1.0,1,0,0,1,0,0,0,0,1,0,0.0,0,1,0,54.0
233153,./htmls/Factiva-20240111-0401 (3).html,2011-01-01 00:00:00,2011-01-31 00:00:00,59,Were House Leaders Mining Gold’ With Ads on Hearing Webcast? (No.),Here’s the explanation. The House’s internal cable network pre-empts a channel in order to televise a hearing internally and stream it on the Web site.,1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,1,0,1,1,0,0,0,1,0,0.0,0,0,0,59.0
233673,./htmls/Factiva-20240111-0401 (3).html,2011-01-01 00:00:00,2011-01-17 00:00:00,90,Fair Is Fair,"Comcast noted in FCC filings that many companies “sought to use this particular transaction-review process to advantage themselves in business dealings,” and Level 3 is no different. But the questions raised by Level 3 warrant closer scrutiny, not as they relate to the NBCU deal, but to determine how precisely such future cases will be decided.",1,0,0,0.0,0,0,0.0,0,0,1,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0.0,0,1,0,90.0
233873,./htmls/Factiva-20240111-0401 (3).html,2011-01-01 00:00:00,2011-01-17 00:00:00,100,A Shot Across Net Neutrality’s Bow; Advocates Complain About Potential for Wireless Web Blocking,"I’d like to get the world on notice that… when the [network-neutrality rules are effective], this is the sort of thing we are going to be filing complaints about,” Free Press policy counsel Chris Riley told Multichannel News.",1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,100.0
267863,./htmls/Factiva-20240111-0402.html,2011-01-01 00:00:00,2011-01-17 00:00:00,9,Level 3 May Test Open Net’ Rules; Internet Provider Still Balking at Comcast Connection Fees,"Level 3 argues that the FCC’s network-neutrality rules, adopted Dec. 21 in a 3-2 vote, explicitly forbid Comcast and other residential broadband providers from charging anyone a “toll” to reach consumers (see “FCC Delivers on Network Neutrality,” Jan. 3, page 2).",1,0,0,0.0,0,0,0.0,0,0,1,0.0,0.0,1,0,0,1,1,0,0,1,0,0,0.0,0,1,0,91.0
268223,./htmls/Factiva-20240111-0402.html,2011-01-01 00:00:00,2011-01-10 00:00:00,29,Gadget Appeal; How Operators Learned To Stop Worrying (Mostly) And Love Web    Video,"Comcast also discussed the play-now capability of Xfinity TV, which will be available on the iPad in the coming weeks and will enable the viewing of on-demand programming on the iPad. The MSO plans to roll out the new play-now feature, which will allow users of the Xfinity TV iPad app to watch nearly 3,000 hours of VOD, including popular  movies and hit TV shows, in the home or on the go, including anywhere there is a wireless connection.",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,1,0,1,1,0,0,0,0,1,0.0,0,0,0,29.0
268383,./htmls/Factiva-20240111-0402.html,2011-01-01 00:00:00,2011-01-03 00:00:00,42,FOR THE RECORD,"Rovi changed its name from Macrovision Solutions last year, after a string of acquisitions, including Gemstar-TV Guide International, the supplier of interactive program guides and data.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,42.0
268423,./htmls/Factiva-20240111-0402.html,2011-01-01 00:00:00,2011-01-03 00:00:00,46,2011 CES and Cable Preview,"Also hot: Game consoles and HD gaming, especially WebTV founder Steve Perlman’s new “OnLive” service, which runs “over the Internet” (read: another huge bandwidth siphon) to connected PCs, Macs and HDTVs.",1,0,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0.0,0,0,1,46.0
142735,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-25 00:00:00,16,"Cisco  to Off load Set-Top Plant; Vendor Also Eliminates 11,500 Jobs in Cost-Cutting Move    ","According to  Cisco , the deal brings the company’s  video -equipment manufacturing in line with its overall strategy of “partnering with world-class contract manufacturers to deliver the highest-quality products to customers.”",1,1,0,0.0,0,0,1.0,0,0,0,0.0,1.0,0,0,0,1,1,1,0,0,0,0,0.0,0,0,0,16.0
143055,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-18 00:00:00,34,Cinemax Adds Action    Series ; Premium Net Moves to Build on Strength With Young Men,"Cinemax's original  series will help launch the network's MaxGo app service, which will be available for Apple and  Google Android devices, Kessler said. The app will be similar to the HBO Go app launched last April, which has been downloaded more than 3.5 millon times.",1,1,0,0.0,0,0,0.0,1,0,0,,0.0,0,0,1,1,1,0,0,0,0,1,0.0,0,0,0,34.0
143215,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,45,The Technologies Of Ultraviolet,"Think about it: You or your family might have accounts with iTunes,  Netflix ,  Hulu Plus, and maybe an Amazon locker for the DVDs you bought there. It’s a lot of logins to remember, just to get at a  video you bought.",1,1,0,0.0,0,0,0.0,1,1,0,0.0,0.0,0,0,1,1,1,0,0,0,0,1,0.0,0,0,0,45.0
143295,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,50,Transparency’ By the Book; FCC Offers Guidance on What Net Neutrality Rules Require,"That order noted that “there maybe additional information, not included above, that should be disclosed for a particular broadband service to comply with the rule in light of relevant circumstances.”",1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0.0,0,1,0,50.0
143335,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,53,Women in the Game; All-Star Group of Execs Make the Ever-Exploding World of Sports TV Stronger Than Ever,"While Brodkin didn’t accompany the team, she was the person behind the scenes who interacted with IOC lawyers over a period of months to put the bid together.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,53.0
143375,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,53,Women in the Game; All-Star Group of Execs Make the Ever-Exploding World of Sports TV Stronger Than Ever,"I’ve always loved sports. Passion and enthusiasm in and around sports is really what drives me. There are plenty of times where you want to challenge yourself and try new experiences,” she said.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
143415,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,53,Women in the Game; All-Star Group of Execs Make the Ever-Exploding World of Sports TV Stronger Than Ever,"I love sports and I wanted to specialize, so when the job opened up at Turner, I jumped at the chance,” she said.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
143455,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,53,Women in the Game; All-Star Group of Execs Make the Ever-Exploding World of Sports TV Stronger Than Ever,"When Molly Solomon told a woman from the International Olympic Committee that she would be speaking during NBC’s winning pitch to retain the Olympics, the IOC rep was shocked. “We don’t get many women who speak in this room,” Solomon, coordinating producer for NBC Olympics, recalls her as saying.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
143495,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,54,Folks thought Dish Network’s Charlie Ergen might fold a year ago. Could he now have a winning hand?,"Street, but has injected a new enthusiasm for the business that may have been in short supply in the previous months.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,54.0
143535,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,55,Suzanne Kolb Readies for an E! Brand Audit; New Network President Eyes 2012 as a Year for Changes,"MEN ARE WATCHING, TOO",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,55.0
143575,./htmls/Factiva-20240111-0400.html,2011-07-01 00:00:00,2011-07-11 00:00:00,58,Food Marketers Prep Guidelines; GOP Hammers FCC on Net Neutrality at Oversight Hearing,"McDowell also again called for the commission to close the open docket on reclassifying broadband Internet service under Title II of the Telecommunications Act. The docket keeps that option open if a federal court rules against the compromise network-neutrality regulatory approach, which achieved somewhat grudging industry support as an alternative to the so-called nuclear option of Title II reclassification.",1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0.0,0,1,0,58.0
143989,./htmls/Factiva-20240111-0400.html,2011-06-01 00:00:00,2011-06-27 00:00:00,80,5 Technology Innovations Changing Cable; Industry’s Future Was on Full Display at 2011 Cable Show,"Among other developments on the advanced ad front: Black-Arrow, BigBand Networks and Nagra (in conjunction with This Technology) showed the ability to deliver targeted spots to handheld devices.",1,0,0,0.0,0,0,1.0,0,0,0,0.0,1.0,0,1,0,1,0,0,0,0,0,1,1.0,0,0,0,80.0
195774,./htmls/Factiva-20240111-0400 (1).html,2011-06-01 00:00:00,2011-06-13 00:00:00,17,Multiscreen Fever Spreads Far and Wide; Cable Show Demos Feature    Video  Flung Across an Array of Devices,"Nitro is built on the open HTML5 specification and supports applications such as multiroom digital  video recorder, virtual channels, TVlistings, bookmarking, search and recommendation, andhandheld-as-a-remote capability. Nitro “makes it as easy as possible for consumers to enjoy thatvideo how, when and where they choose,” SeaChange general manager of in-home solutions Shiva Patibanda said.",1,0,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,1,1,0,0,1,0,0,1,0.0,0,0,0,63.0
196094,./htmls/Factiva-20240111-0400 (1).html,2011-06-01 00:00:00,2011-06-13 00:00:00,27,"Louis Williamson; VP, Advanced Engineering & Senior Fellow, Time Warner Cable    ",The introduction of optical fiber into cable systems — now the cornerstone of the industry's hybrid-fiber coax (HFC) topologies — also made it cleaner and easier to light up the return path from homes back to the headend.,1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0.0,0,0,0,27.0
196374,./htmls/Factiva-20240111-0400 (1).html,2011-06-01 00:00:00,2011-06-13 00:00:00,34,Cooking Channel Resets Menu; Net Looks to Build on Viewership Spike With New    Series,"Also, the network's emphasis on cultural foods has helped it draw more multicultural viewers to the network, Smith said. The network is drawing about 33% more African-American and Hispanic viewers combined than its predecessor Fine Living, according to network officials.",1,1,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,34.0
196814,./htmls/Factiva-20240111-0400 (1).html,2011-06-01 00:00:00,2011-06-06 00:00:00,51,HBO Working Hard On 2 Go’ Holdouts,"HBO Go is available to 80% of the premium channel’s subscriber base and so far usage is skewing most heav-ilytoward HBO original  content , versus  movies , Nelson said.",1,0,0,0.0,0,0,0.0,1,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,51.0
196894,./htmls/Factiva-20240111-0400 (1).html,2011-06-01 00:00:00,2011-06-06 00:00:00,55,"Distribution Trumps    Content  in First Quarter; Comcast, DirecTV, Telcos Top    Media  Fund Mangers’ Buy Lists    ","Distributors got relatively cheap compared to the programmers,” Joyce said, addingthatprogramming stock multiples started to expand last year as more and more  content companies embraced digital platforms.",1,0,0,0.0,0,1,0.0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0.0,0,0,0,55.0
324477,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-28 00:00:00,4,Premium Nets Pull Back From    Netflix ; Showtime to Yank Current    Series ; Starz to Delay Originals,"Sensing  Netflix is potentially more foe than friend, both Starz and Showtime are becoming stingier with the  content they provide through the Internet  streaming service.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0,0,0.0,0,0,0,4.0
324597,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-21 00:00:00,13,How VOD Ads Measure Up; Research Coalition Hopes to Show the Medium’s Effectiveness,The Advanced Advertising  Media Project’s multiphase plan: v 1. Industry Expectations: Survey of 20-plus  media industry execs to determine baseline perceptions about free VOD and ads (completed).,1,1,0,0.0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,13.0
324917,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-21 00:00:00,27,AT&T Sets Broadband Meter Running; Usage-Based Billing Move Could Pave Way for Cable to Follow,"Meanwhile, Canada’s largest cable operator, Rogers Communications, moved to consumption-based broadband pricing several years ago, as did Cogeco Cable. Shaw Communications, by contrast, last month temporarily suspended plans to implement Internet-usage billing, amid a public controversy in the country after Canadian regulators proposed a plan to allow usage-based pricing for wholesale Internet access.",1,0,0,0.0,0,0,1.0,0,0,1,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0.0,0,1,0,27.0
325237,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-07 00:00:00,45,BEST OF MULTICHANNEL.COM,"The goals of the program are to define metrics and measurement systems to simplify planning, buying and evaluating digital  media ; come up with common currency for measuring  online exposures; and develop a methodology for cross- media measurement.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,45.0
325317,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-07 00:00:00,51,After the Split; Motorola Mobility’s Dan Moloney on the Set-Top’s Future,"MCN: A lot of the focus for TV operators is delivering  video to tablets, mobile phones, PCs and Internet-connected TVs. Doesn’t that translate into fewer set-tops and DVRs shipping out the door?",1,1,0,0.0,0,0,1.0,1,0,0,0.0,0.0,0,1,1,1,1,0,0,0,0,1,0.0,0,0,0,51.0
325357,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-07 00:00:00,54,NAB: Cable Firms Are Hoarding Spectrum,"Dish said it has a “proven trackrecord” of putting its spectrum to commercial use, pointing to its build-out of the direct-broadcast satellite spectrum on which its business is based.",1,1,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0.0,0,0,0,54.0
325397,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-07 00:00:00,56,"Reelz Flies With Alaska Airlines, Promoting VOD    ",InMotion Retail Stores: 54 locations in 31 airports,1,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,56.0
325437,./htmls/Factiva-20240111-0401 (2).html,2011-03-01 00:00:00,2011-03-07 00:00:00,59,Cable Sweeps Broadcast - Again; Basic Networks Average 60 Share vs. 35 for the Big Four,"USA Network won its first monthly ratings contest of 2011 after coming in second to ESPN in January. The “Characters Welcome” network averaged 3.1 million total viewers during the period of Jan. 31 through Feb. 27, up 2% from the same period in 2010.  Disney Channel finished second with 2.6 million viewers, an increase of 15% over the 2.3 million garnered last year, while TNT averaged a flat 2.2 million viewers in February to finish third.",1,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,59.0
